,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC,BTC-USD,CL=F,TSLA,^GSPC,^GSPTSE,^IXIC
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31 17:15:00+00:00,38377.26953125,87.44999694824219,916.0,4477.5400390625,20969.73046875,14078.4013671875,38377.26953125,87.44999694824219,916.0,4477.5400390625,20969.73046875,14078.4013671875,38484.91015625,87.5,919.619873046875,4483.18017578125,20969.73046875,14104.1015625,38377.26953125,87.30000305175781,913.7100219726562,4471.41015625,20942.16015625,14060.357421875,38402.07421875,87.33999633789062,915.2899780273438,4474.740234375,20942.16015625,14077.6318359375,418168832,4014.0,627546.0,66893000.0,4372771.0,115606000.0
2022-01-31 17:30:00+00:00,38377.4296875,87.48999786376953,920.0499877929688,4478.1201171875,20986.109375,14083.5859375,38377.4296875,87.48999786376953,920.0499877929688,4478.1201171875,20986.109375,14083.5859375,38394.55859375,87.54000091552734,921.9299926757812,4480.31005859375,20988.4609375,14092.3291015625,38321.24609375,87.3499984741211,915.0,4473.39990234375,20961.220703125,14066.2001953125,38394.55859375,87.45999908447266,915.9450073242188,4477.490234375,20967.630859375,14079.3115234375,199317504,3806.0,638008.0,61618000.0,4511619.0,96422000.0
2022-01-31 17:45:00+00:00,38484.55078125,87.79000091552734,929.9998779296875,4487.35986328125,21019.720703125,14118.17578125,38484.55078125,87.79000091552734,929.9998779296875,4487.35986328125,21019.720703125,14118.17578125,38484.55078125,87.94000244140625,932.1799926757812,4489.0498046875,21023.390625,14123.26171875,38379.38671875,87.48999786376953,920.0999755859375,4478.10986328125,20985.44921875,14084.80078125,38379.38671875,87.5,920.0999755859375,4478.10986328125,20985.44921875,14084.80078125,173279232,8466.0,1292574.0,59753000.0,5944915.0,100689000.0
2022-01-31 18:00:00+00:00,38410.1875,87.91999816894531,926.780029296875,4485.10986328125,21013.029296875,14103.4365234375,38410.1875,87.91999816894531,926.780029296875,4485.10986328125,21013.029296875,14103.4365234375,38514.58984375,87.95999908447266,930.0698852539062,4487.240234375,21017.51953125,14117.6865234375,38406.47265625,87.72000122070312,925.52001953125,4481.06005859375,21004.33984375,14097.5908203125,38477.01171875,87.77999877929688,929.989990234375,4487.22021484375,21017.51953125,14117.6865234375,57765888,6748.0,650020.0,57788000.0,4629401.0,103237000.0
2022-01-31 18:15:00+00:00,38440.0390625,87.93000030517578,921.97998046875,4482.81982421875,21020.439453125,14087.029296875,38440.0390625,87.93000030517578,921.97998046875,4482.81982421875,21020.439453125,14087.029296875,38482.8046875,88.08000183105469,928.7899780273438,4489.35009765625,21040.830078125,14116.5908203125,38399.765625,87.87999725341797,921.25,4482.5,21014.439453125,14086.0966796875,38404.02734375,87.93000030517578,926.5294189453125,4485.2001953125,21015.98046875,14108.5673828125,97024000,8772.0,610579.0,58743000.0,5357408.0,103965000.0
2022-01-31 18:30:00+00:00,38435.9765625,87.7300033569336,923.6326904296875,4483.56005859375,21028.0390625,14092.3544921875,38435.9765625,87.7300033569336,923.6326904296875,4483.56005859375,21028.0390625,14092.3544921875,38435.9765625,88.08000183105469,927.2000122070312,4489.91015625,21032.810546875,14117.5791015625,38391.1640625,87.72000122070312,920.0,4479.93994140625,21016.380859375,14073.5703125,38397.625,87.94000244140625,922.0,4482.89013671875,21020.439453125,14088.2001953125,41070592,13860.0,761229.0,58790000.0,4333704.0,108852000.0
2022-01-31 18:45:00+00:00,38494.15234375,87.83999633789062,929.1799926757812,4487.240234375,21038.23046875,14105.9482421875,38494.15234375,87.83999633789062,929.1799926757812,4487.240234375,21038.23046875,14105.9482421875,38535.765625,87.94999694824219,929.3099975585938,4487.240234375,21038.8203125,14109.857421875,38430.42578125,87.61000061035156,923.1400756835938,4483.18994140625,21023.08984375,14092.0888671875,38430.42578125,87.7300033569336,923.27001953125,4483.2900390625,21026.30078125,14092.0888671875,211314688,8985.0,485337.0,47462000.0,3921229.0,83912000.0
2022-01-31 19:00:00+00:00,38552.953125,88.0199966430664,930.4000244140625,4492.2900390625,21028.720703125,14126.826171875,38552.953125,88.0199966430664,930.4000244140625,4492.2900390625,21028.720703125,14126.826171875,38563.7578125,88.06999969482422,932.614990234375,4494.93994140625,21044.75,14135.3076171875,38469.23828125,87.77999877929688,926.0,4486.2099609375,21028.6796875,14100.033203125,38491.1171875,87.83999633789062,929.1900024414062,4487.259765625,21042.5703125,14107.11328125,4818944,8169.0,759563.0,55624000.0,5170013.0,91781000.0
2022-01-31 19:15:00+00:00,38615.76953125,88.16000366210938,934.9456787109375,4497.7099609375,21054.609375,14150.24609375,38615.76953125,88.16000366210938,934.9456787109375,4497.7099609375,21054.609375,14150.24609375,38645.16796875,88.25,936.909912109375,4497.7099609375,21054.609375,14150.62890625,38552.60546875,87.86000061035156,929.60009765625,4491.5400390625,21026.939453125,14120.83984375,38552.60546875,88.01000213623047,930.1599731445312,4492.240234375,21028.720703125,14126.7734375,114231296,30738.0,931238.0,56747000.0,4808613.0,99808000.0
2022-01-31 19:30:00+00:00,38462.01171875,88.06999969482422,933.8099975585938,4496.990234375,21063.580078125,14147.96875,38462.01171875,88.06999969482422,933.8099975585938,4496.990234375,21063.580078125,14147.96875,38607.09375,88.22000122070312,935.989990234375,4497.93017578125,21066.16015625,14151.5615234375,38462.01171875,87.93000030517578,931.6257934570312,4494.60009765625,21052.16015625,14137.8994140625,38607.09375,88.16999816894531,935.1799926757812,4497.75,21055.98046875,14151.5615234375,75513856,10087.0,561600.0,59044000.0,4154426.0,101934000.0
2022-01-31 19:45:00+00:00,38453.5234375,88.1500015258789,934.77001953125,4495.27001953125,21067.400390625,14145.5283203125,38453.5234375,88.1500015258789,934.77001953125,4495.27001953125,21067.400390625,14145.5283203125,38492.9375,88.18000030517578,935.6500244140625,4497.72998046875,21067.400390625,14153.43359375,38437.02734375,87.95999908447266,929.5,4492.3701171875,21049.330078125,14133.2138671875,38469.77734375,88.06999969482422,933.9000244140625,4497.02978515625,21064.25,14148.322265625,119068672,2738.0,731462.0,64709000.0,4835989.0,107703000.0
2022-01-31 20:00:00+00:00,38346.30078125,88.1500015258789,923.3499755859375,4475.77978515625,21027.869140625,14072.6015625,38346.30078125,88.1500015258789,923.3499755859375,4475.77978515625,21027.869140625,14072.6015625,38483.45703125,88.19999694824219,936.1898803710938,4496.6298828125,21078.380859375,14150.0927734375,38346.30078125,88.11000061035156,921.4786987304688,4474.97998046875,21027.869140625,14072.359375,38452.58203125,88.1500015258789,934.5,4495.18994140625,21069.580078125,14144.912109375,317440,2649.0,1079606.0,78548000.0,6455408.0,136343000.0
2022-01-31 20:15:00+00:00,38389.76171875,88.27999877929688,924.9650268554688,4486.18017578125,21048.7890625,14104.4111328125,38389.76171875,88.27999877929688,924.9650268554688,4486.18017578125,21048.7890625,14104.4111328125,38393.63671875,88.31999969482422,927.239990234375,4489.3798828125,21055.33984375,14115.779296875,38320.9921875,88.11000061035156,918.4600219726562,4471.4599609375,21016.990234375,14053.2314453125,38340.2265625,88.1500015258789,923.1749877929688,4475.7998046875,21029.01953125,14070.947265625,15468544,2784.0,1248534.0,88929000.0,6225418.0,140262000.0
2022-01-31 20:30:00+00:00,38454.14453125,88.33000183105469,930.6649780273438,4494.9501953125,21056.189453125,14150.9794921875,38454.14453125,88.33000183105469,930.6649780273438,4494.9501953125,21056.189453125,14150.9794921875,38472.28125,88.38999938964844,934.9000244140625,4499.080078125,21078.029296875,14166.556640625,38364.33984375,88.25,923.010009765625,4482.02001953125,21040.240234375,14093.3896484375,38384.38671875,88.2699966430664,924.739990234375,4486.18994140625,21048.2890625,14103.12109375,126255104,1820.0,1382418.0,118758000.0,9261567.0,183696000.0
2022-01-31 20:45:00+00:00,38498.94140625,88.33000183105469,936.8300170898438,4515.43994140625,21092.369140625,14242.0390625,38498.94140625,88.33000183105469,936.8300170898438,4515.43994140625,21092.369140625,14242.0390625,38519.515625,88.37000274658203,937.989990234375,4516.89013671875,21109.439453125,14242.8984375,38452.32421875,88.2300033569336,928.1900024414062,4494.06982421875,21056.859375,14149.21875,38452.32421875,88.31999969482422,931.1599731445312,4494.91015625,21056.859375,14151.6669921875,97359872,2556.0,1950354.0,345713000.0,20621358.0,394743000.0
2022-01-31 21:00:00+00:00,38478.09765625,88.31999969482422,,,,,38478.09765625,88.31999969482422,,,,,38502.3515625,88.33999633789062,,,,,38433.265625,88.2699966430664,,,,,38497.29296875,88.33000183105469,,,,,161359872,1513.0,,,,
2022-01-31 21:15:00+00:00,38422.66015625,88.37000274658203,,,,,38422.66015625,88.37000274658203,,,,,38481.66796875,88.37999725341797,,,,,38377.62890625,88.31999969482422,,,,,38481.66796875,88.31999969482422,,,,,69928960,1122.0,,,,
2022-01-31 21:30:00+00:00,38405.61328125,88.33000183105469,,,,,38405.61328125,88.33000183105469,,,,,38434.23828125,88.38999938964844,,,,,38401.39453125,88.30000305175781,,,,,38409.03515625,88.37000274658203,,,,,21323776,2437.0,,,,
2022-01-31 21:45:00+00:00,38438.4921875,88.1500015258789,,,,,38438.4921875,88.1500015258789,,,,,38438.4921875,88.33999633789062,,,,,38398.9140625,88.08999633789062,,,,,38401.98046875,88.33000183105469,,,,,7159808,2092.0,,,,
2022-01-31 22:00:00+00:00,38471.94921875,,,,,,38471.94921875,,,,,,38473.34765625,,,,,,38426.84375,,,,,,38432.8046875,,,,,,16857088,,,,,
2022-01-31 22:15:00+00:00,38535.12109375,,,,,,38535.12109375,,,,,,38565.89453125,,,,,,38469.6328125,,,,,,38469.6328125,,,,,,76591104,,,,,
2022-01-31 22:30:00+00:00,38539.39453125,,,,,,38539.39453125,,,,,,38640.265625,,,,,,38538.57421875,,,,,,38538.57421875,,,,,,114606080,,,,,
2022-01-31 22:45:00+00:00,38473.49609375,,,,,,38473.49609375,,,,,,38567.65625,,,,,,38473.49609375,,,,,,38544.11328125,,,,,,7919616,,,,,
2022-01-31 23:00:00+00:00,38490.796875,88.20999908447266,,,,,38490.796875,88.20999908447266,,,,,38490.796875,88.2699966430664,,,,,38446.859375,88.13999938964844,,,,,38454.390625,88.1500015258789,,,,,2820096,164.0,,,,
2022-01-31 23:15:00+00:00,38435.6796875,88.36000061035156,,,,,38435.6796875,88.36000061035156,,,,,38485.97265625,88.47000122070312,,,,,38433.84375,88.20999908447266,,,,,38485.97265625,88.20999908447266,,,,,0,1502.0,,,,
2022-01-31 23:30:00+00:00,38428.03515625,88.41000366210938,,,,,38428.03515625,88.41000366210938,,,,,38455.171875,88.41999816894531,,,,,38428.03515625,88.31999969482422,,,,,38436.203125,88.37000274658203,,,,,0,484.0,,,,
2022-01-31 23:45:00+00:00,38482.640625,88.37999725341797,,,,,38482.640625,88.37999725341797,,,,,38482.640625,88.41999816894531,,,,,38396.8515625,88.36000061035156,,,,,38422.00390625,88.41999816894531,,,,,54333440,270.0,,,,
2022-02-01 00:00:00+00:00,38541.91796875,88.37999725341797,,,,,38541.91796875,88.37999725341797,,,,,38545.5625,88.41999816894531,,,,,38412.6484375,88.30000305175781,,,,,38481.765625,88.38999938964844,,,,,56018944,468.0,,,,
2022-02-01 00:15:00+00:00,38432.04296875,88.41000366210938,,,,,38432.04296875,88.41000366210938,,,,,38527.19921875,88.44000244140625,,,,,38376.02734375,88.37000274658203,,,,,38527.19921875,88.37999725341797,,,,,10319872,837.0,,,,
2022-02-01 00:30:00+00:00,38342.8046875,88.41999816894531,,,,,38342.8046875,88.41999816894531,,,,,38455.984375,88.44999694824219,,,,,38342.8046875,88.38999938964844,,,,,38434.84765625,88.41999816894531,,,,,4253696,323.0,,,,
2022-02-01 00:45:00+00:00,38341.38671875,88.47000122070312,,,,,38341.38671875,88.47000122070312,,,,,38368.140625,88.5,,,,,38336.6015625,88.41999816894531,,,,,38348.18359375,88.43000030517578,,,,,0,502.0,,,,
2022-02-01 01:00:00+00:00,38391.34765625,88.44999694824219,,,,,38391.34765625,88.44999694824219,,,,,38391.34765625,88.56999969482422,,,,,38344.8671875,88.44000244140625,,,,,38359.76953125,88.4800033569336,,,,,0,1485.0,,,,
2022-02-01 01:15:00+00:00,38335.88671875,88.26000213623047,,,,,38335.88671875,88.26000213623047,,,,,38391.70703125,88.5,,,,,38335.88671875,88.23999786376953,,,,,38391.70703125,88.44000244140625,,,,,0,992.0,,,,
2022-02-01 01:30:00+00:00,38322.01171875,88.30999755859375,,,,,38322.01171875,88.30999755859375,,,,,38344.87109375,88.33000183105469,,,,,38308.76171875,88.2300033569336,,,,,38344.87109375,88.2699966430664,,,,,3590144,741.0,,,,
2022-02-01 01:45:00+00:00,38265.7734375,88.20999908447266,,,,,38265.7734375,88.20999908447266,,,,,38317.86328125,88.31999969482422,,,,,38223.53125,88.16000366210938,,,,,38317.86328125,88.31999969482422,,,,,10481664,1086.0,,,,
2022-02-01 02:00:00+00:00,38292.00390625,88.31999969482422,,,,,38292.00390625,88.31999969482422,,,,,38292.00390625,88.3499984741211,,,,,38256.94921875,88.22000122070312,,,,,38266.6328125,88.22000122070312,,,,,0,1045.0,,,,
2022-02-01 02:15:00+00:00,38385.546875,88.37999725341797,,,,,38385.546875,88.37999725341797,,,,,38388.53515625,88.41000366210938,,,,,38292.85546875,88.31999969482422,,,,,38292.85546875,88.31999969482422,,,,,55973888,416.0,,,,
2022-02-01 02:30:00+00:00,38459.71875,88.30999755859375,,,,,38459.71875,88.30999755859375,,,,,38464.30078125,88.4000015258789,,,,,38373.9140625,88.30000305175781,,,,,38373.9140625,88.38999938964844,,,,,32847872,373.0,,,,
2022-02-01 02:45:00+00:00,38468.67578125,88.31999969482422,,,,,38468.67578125,88.31999969482422,,,,,38489.6171875,88.37000274658203,,,,,38455.58984375,88.29000091552734,,,,,38462.546875,88.31999969482422,,,,,1427456,498.0,,,,
2022-02-01 03:00:00+00:00,38519.02734375,88.30999755859375,,,,,38519.02734375,88.30999755859375,,,,,38519.02734375,88.3499984741211,,,,,38430.5625,88.2699966430664,,,,,38486.484375,88.31999969482422,,,,,60190720,618.0,,,,
2022-02-01 03:15:00+00:00,38548.14453125,88.37000274658203,,,,,38548.14453125,88.37000274658203,,,,,38566.796875,88.37999725341797,,,,,38504.078125,88.30999755859375,,,,,38527.20703125,88.31999969482422,,,,,83466240,694.0,,,,
2022-02-01 03:30:00+00:00,38513.3203125,88.36000061035156,,,,,38513.3203125,88.36000061035156,,,,,38544.50390625,88.38999938964844,,,,,38504.2734375,88.29000091552734,,,,,38544.50390625,88.37000274658203,,,,,16562176,371.0,,,,
2022-02-01 03:45:00+00:00,38615.33984375,88.4000015258789,,,,,38615.33984375,88.4000015258789,,,,,38622.9140625,88.41000366210938,,,,,38515.97265625,88.33000183105469,,,,,38515.97265625,88.36000061035156,,,,,178440192,228.0,,,,
2022-02-01 04:00:00+00:00,38628.20703125,88.38999938964844,,,,,38628.20703125,88.38999938964844,,,,,38639.0390625,88.44000244140625,,,,,38601.2265625,88.37000274658203,,,,,38617.2109375,88.41000366210938,,,,,33916928,363.0,,,,
2022-02-01 04:15:00+00:00,38561.98828125,88.47000122070312,,,,,38561.98828125,88.47000122070312,,,,,38628.7109375,88.5,,,,,38561.98828125,88.4000015258789,,,,,38628.7109375,88.4000015258789,,,,,15753216,531.0,,,,
2022-02-01 04:30:00+00:00,38547.9296875,88.45999908447266,,,,,38547.9296875,88.45999908447266,,,,,38562.92578125,88.5,,,,,38532.63671875,88.45999908447266,,,,,38562.92578125,88.4800033569336,,,,,8790016,228.0,,,,
2022-02-01 04:45:00+00:00,38573.50390625,88.4800033569336,,,,,38573.50390625,88.4800033569336,,,,,38573.50390625,88.48999786376953,,,,,38533.57421875,88.44000244140625,,,,,38549.7109375,88.45999908447266,,,,,28753920,236.0,,,,
2022-02-01 05:00:00+00:00,38545.6015625,88.51000213623047,,,,,38545.6015625,88.51000213623047,,,,,38589.6015625,88.55000305175781,,,,,38533.90625,88.47000122070312,,,,,38572.0,88.5199966430664,,,,,0,765.0,,,,
2022-02-01 05:15:00+00:00,38541.5703125,88.5,,,,,38541.5703125,88.5,,,,,38571.765625,88.52999877929688,,,,,38541.5703125,88.4800033569336,,,,,38564.203125,88.51000213623047,,,,,27920384,230.0,,,,
2022-02-01 05:30:00+00:00,38598.4140625,88.5,,,,,38598.4140625,88.5,,,,,38598.4140625,88.51000213623047,,,,,38520.25390625,88.45999908447266,,,,,38540.6796875,88.5,,,,,30883840,379.0,,,,
2022-02-01 05:45:00+00:00,38554.40234375,88.47000122070312,,,,,38554.40234375,88.47000122070312,,,,,38608.47265625,88.48999786376953,,,,,38554.40234375,88.43000030517578,,,,,38599.44140625,88.48999786376953,,,,,42973184,419.0,,,,
2022-02-01 06:00:00+00:00,38387.29296875,88.43000030517578,,,,,38387.29296875,88.43000030517578,,,,,38548.78515625,88.5199966430664,,,,,38387.29296875,88.4000015258789,,,,,38548.78515625,88.45999908447266,,,,,43595776,473.0,,,,
2022-02-01 06:15:00+00:00,38331.63671875,88.4000015258789,,,,,38331.63671875,88.4000015258789,,,,,38360.484375,88.44000244140625,,,,,38325.7578125,88.37999725341797,,,,,38360.484375,88.44000244140625,,,,,114513920,406.0,,,,
2022-02-01 06:30:00+00:00,38331.046875,88.33000183105469,,,,,38331.046875,88.33000183105469,,,,,38363.4765625,88.41999816894531,,,,,38331.046875,88.31999969482422,,,,,38337.71875,88.41000366210938,,,,,43276288,661.0,,,,
2022-02-01 06:45:00+00:00,38347.53125,88.30000305175781,,,,,38347.53125,88.30000305175781,,,,,38347.53125,88.36000061035156,,,,,38318.3828125,88.26000213623047,,,,,38329.546875,88.33000183105469,,,,,33097728,744.0,,,,
2022-02-01 07:00:00+00:00,38384.0078125,88.37000274658203,,,,,38384.0078125,88.37000274658203,,,,,38384.0078125,88.44000244140625,,,,,38331.55078125,88.26000213623047,,,,,38345.66015625,88.29000091552734,,,,,23316480,1179.0,,,,
2022-02-01 07:15:00+00:00,38449.76171875,88.19999694824219,,,,,38449.76171875,88.19999694824219,,,,,38459.26171875,88.38999938964844,,,,,38395.51953125,88.16999816894531,,,,,38395.51953125,88.37000274658203,,,,,32006144,1317.0,,,,
2022-02-01 07:30:00+00:00,38437.7890625,88.11000061035156,,,,,38437.7890625,88.11000061035156,,,,,38449.90625,88.22000122070312,,,,,38422.67578125,88.08999633789062,,,,,38447.90234375,88.19999694824219,,,,,1761280,1181.0,,,,
2022-02-01 07:45:00+00:00,38446.62890625,88.02999877929688,,,,,38446.62890625,88.02999877929688,,,,,38446.62890625,88.12000274658203,,,,,38417.515625,87.97000122070312,,,,,38433.68359375,88.11000061035156,,,,,25063424,1721.0,,,,
2022-02-01 08:00:00+00:00,38519.5625,88.3499984741211,,,,,38519.5625,88.3499984741211,,,,,38519.5625,88.4000015258789,,,,,38439.82421875,88.02999877929688,,,,,38447.453125,88.02999877929688,,,,,52209664,2649.0,,,,
2022-02-01 08:15:00+00:00,38569.0234375,88.06999969482422,,,,,38569.0234375,88.06999969482422,,,,,38569.0234375,88.37000274658203,,,,,38518.3046875,88.05000305175781,,,,,38520.1484375,88.36000061035156,,,,,32452608,2401.0,,,,
2022-02-01 08:30:00+00:00,38515.46875,88.2699966430664,,,,,38515.46875,88.2699966430664,,,,,38575.20703125,88.37999725341797,,,,,38515.46875,88.08000183105469,,,,,38563.87109375,88.08000183105469,,,,,1040384,2543.0,,,,
2022-02-01 08:45:00+00:00,38580.33203125,88.1500015258789,,,,,38580.33203125,88.1500015258789,,,,,38580.33203125,88.31999969482422,,,,,38519.88671875,88.05999755859375,,,,,38519.88671875,88.2699966430664,,,,,50651136,1854.0,,,,
2022-02-01 09:00:00+00:00,39005.34765625,87.98999786376953,,,,,39005.34765625,87.98999786376953,,,,,39026.7890625,88.16999816894531,,,,,38594.62109375,87.87999725341797,,,,,38594.62109375,88.1500015258789,,,,,662478848,2435.0,,,,
2022-02-01 09:15:00+00:00,38589.46875,87.41999816894531,,,,,38589.46875,87.41999816894531,,,,,38983.8203125,88.0,,,,,38589.46875,87.38999938964844,,,,,38983.8203125,87.98999786376953,,,,,220954624,5312.0,,,,
2022-02-01 09:30:00+00:00,38354.8515625,87.19999694824219,,,,,38354.8515625,87.19999694824219,,,,,38579.87109375,87.47000122070312,,,,,38354.8515625,87.04000091552734,,,,,38579.87109375,87.41000366210938,,,,,201555968,7045.0,,,,
2022-02-01 09:45:00+00:00,38316.34375,87.20999908447266,,,,,38316.34375,87.20999908447266,,,,,38361.96875,87.27999877929688,,,,,38316.34375,87.05999755859375,,,,,38349.73828125,87.19999694824219,,,,,164970496,3285.0,,,,
2022-02-01 10:00:00+00:00,38336.44921875,87.38999938964844,,,,,38336.44921875,87.38999938964844,,,,,38346.56640625,87.44000244140625,,,,,38266.69921875,87.02999877929688,,,,,38321.25,87.20999908447266,,,,,157370368,3715.0,,,,
2022-02-01 10:15:00+00:00,38170.75390625,87.44000244140625,,,,,38170.75390625,87.44000244140625,,,,,38313.62109375,87.45999908447266,,,,,38113.6640625,87.25,,,,,38313.62109375,87.37999725341797,,,,,176199680,2382.0,,,,
2022-02-01 10:30:00+00:00,38247.76953125,87.75,,,,,38247.76953125,87.75,,,,,38247.76953125,87.87999725341797,,,,,38170.08984375,87.41000366210938,,,,,38186.5390625,87.43000030517578,,,,,153726976,3896.0,,,,
2022-02-01 10:45:00+00:00,38240.19921875,87.95999908447266,,,,,38240.19921875,87.95999908447266,,,,,38267.58203125,87.98999786376953,,,,,38219.42578125,87.75,,,,,38246.81640625,87.75,,,,,29145088,2325.0,,,,
2022-02-01 11:00:00+00:00,38287.37109375,88.16000366210938,,,,,38287.37109375,88.16000366210938,,,,,38287.37109375,88.33999633789062,,,,,38243.58984375,87.94000244140625,,,,,38243.58984375,87.95999908447266,,,,,41224192,4978.0,,,,
2022-02-01 11:15:00+00:00,38396.515625,88.04000091552734,,,,,38396.515625,88.04000091552734,,,,,38439.16796875,88.19999694824219,,,,,38297.9140625,88.0,,,,,38297.9140625,88.16000366210938,,,,,217235456,2129.0,,,,
2022-02-01 11:30:00+00:00,38408.8359375,88.12999725341797,,,,,38408.8359375,88.12999725341797,,,,,38408.8359375,88.16000366210938,,,,,38377.09375,87.95999908447266,,,,,38394.1640625,88.04000091552734,,,,,3313664,1463.0,,,,
2022-02-01 11:45:00+00:00,38421.8828125,87.86000061035156,,,,,38421.8828125,87.86000061035156,,,,,38421.8828125,88.18000030517578,,,,,38355.0,87.86000061035156,,,,,38355.0,88.11000061035156,,,,,0,2769.0,,,,
2022-02-01 12:00:00+00:00,38473.67578125,87.83999633789062,,,,,38473.67578125,87.83999633789062,,,,,38473.67578125,87.94999694824219,,,,,38432.73828125,87.7300033569336,,,,,38434.48046875,87.86000061035156,,,,,0,2171.0,,,,
2022-02-01 12:15:00+00:00,38566.25,87.56999969482422,,,,,38566.25,87.56999969482422,,,,,38566.25,87.86000061035156,,,,,38472.33984375,87.51000213623047,,,,,38475.08984375,87.8499984741211,,,,,50903040,3085.0,,,,
2022-02-01 12:30:00+00:00,38681.24609375,87.70999908447266,,,,,38681.24609375,87.70999908447266,,,,,38708.4453125,87.7699966430664,,,,,38568.140625,87.5199966430664,,,,,38568.140625,87.58000183105469,,,,,139511808,3252.0,,,,
2022-02-01 12:45:00+00:00,38623.3984375,87.69999694824219,,,,,38623.3984375,87.69999694824219,,,,,38683.2578125,87.79000091552734,,,,,38618.70703125,87.66999816894531,,,,,38676.171875,87.70999908447266,,,,,56070144,1841.0,,,,
2022-02-01 13:00:00+00:00,38660.33203125,87.37999725341797,,,,,38660.33203125,87.37999725341797,,,,,38696.9765625,87.80000305175781,,,,,38623.19140625,87.36000061035156,,,,,38623.19140625,87.69999694824219,,,,,8146944,5333.0,,,,
2022-02-01 13:15:00+00:00,38718.4375,87.56999969482422,,,,,38718.4375,87.56999969482422,,,,,38749.23046875,87.79000091552734,,,,,38643.36328125,87.37000274658203,,,,,38649.83203125,87.37999725341797,,,,,143153152,5133.0,,,,
2022-02-01 13:30:00+00:00,38803.4921875,87.70999908447266,,,,,38803.4921875,87.70999908447266,,,,,38803.4921875,87.72000122070312,,,,,38562.6015625,87.5199966430664,,,,,38686.02734375,87.58000183105469,,,,,166471680,3451.0,,,,
2022-02-01 13:45:00+00:00,38920.45703125,87.23999786376953,,,,,38920.45703125,87.23999786376953,,,,,38920.45703125,87.75,,,,,38755.734375,87.18000030517578,,,,,38791.69140625,87.70999908447266,,,,,206118912,8615.0,,,,
2022-02-01 14:00:00+00:00,38926.77734375,87.19000244140625,,,,,38926.77734375,87.19000244140625,,,,,38929.26171875,87.37000274658203,,,,,38869.8984375,86.55000305175781,,,,,38898.9375,87.22000122070312,,,,,94222336,20466.0,,,,
2022-02-01 14:15:00+00:00,38940.85546875,87.61000061035156,,,,,38940.85546875,87.61000061035156,,,,,38940.85546875,87.66999816894531,,,,,38897.91796875,87.0199966430664,,,,,38924.921875,87.19999694824219,,,,,176635904,11051.0,,,,
2022-02-01 14:30:00+00:00,38784.34765625,87.16999816894531,914.010009765625,4506.27001953125,21130.140625,14148.5556640625,38784.34765625,87.16999816894531,914.010009765625,4506.27001953125,21130.140625,14148.5556640625,38935.8125,87.62999725341797,935.2899780273438,4525.56005859375,21200.630859375,14269.431640625,38784.34765625,87.05000305175781,911.239990234375,4503.72998046875,21125.25,14141.455078125,38935.8125,87.61000061035156,935.2100219726562,4519.56982421875,21160.529296875,14269.431640625,77266944,14106.0,3902197.0,109523926.0,12584250.0,188313512.0
2022-02-01 14:45:00+00:00,38471.203125,87.54000091552734,919.1900024414062,4511.60986328125,21164.0703125,14176.98046875,38471.203125,87.54000091552734,919.1900024414062,4511.60986328125,21164.0703125,14176.98046875,38719.96875,87.5999984741211,923.0,4515.169921875,21164.5390625,14192.5810546875,38471.203125,87.1500015258789,910.3101196289062,4501.72998046875,21110.33984375,14140.3662109375,38719.96875,87.16000366210938,913.6199951171875,4506.18994140625,21125.4609375,14148.85546875,134903808,7981.0,1788235.0,128553584.0,12299496.0,210723606.0
2022-02-01 15:00:00+00:00,38361.63671875,88.16999816894531,916.4600219726562,4503.93994140625,21131.599609375,14145.92578125,38361.63671875,88.16999816894531,916.4600219726562,4503.93994140625,21131.599609375,14145.92578125,38495.7890625,88.18000030517578,919.8543090820312,4513.009765625,21165.890625,14171.6201171875,38297.3515625,87.3499984741211,905.0,4483.52978515625,21073.05078125,14071.55859375,38495.7890625,87.55000305175781,919.5,4512.18994140625,21165.890625,14170.02734375,32546816,15666.0,1933961.0,126679902.0,13411341.0,202171806.0
2022-02-01 15:15:00+00:00,38459.48828125,87.95999908447266,924.0,4501.9501953125,21133.310546875,14168.546875,38459.48828125,87.95999908447266,924.0,4501.9501953125,21133.310546875,14168.546875,38468.2734375,88.23999786376953,930.1500244140625,4513.89990234375,21170.08984375,14203.09765625,38366.28125,87.81999969482422,913.8800048828125,4496.35986328125,21124.859375,14128.6142578125,38366.28125,88.16999816894531,916.8300170898438,4503.7998046875,21140.619140625,14147.11328125,43929600,11242.0,1629154.0,108489172.0,10216174.0,166562256.0
