,Open,High,Low,Close,Adj Close,Volume
2021-01-07 13:30:00-05:00,799.7050170898438,810.0,799.4600219726562,809.7288818359375,809.7288818359375,5040339
2021-01-07 14:30:00-05:00,809.780029296875,812.7899780273438,806.2000122070312,811.5759887695312,811.5759887695312,5416631
2021-01-07 15:30:00-05:00,811.6099853515625,816.989990234375,809.5900268554688,816.239990234375,816.239990234375,3965979
2021-01-08 09:30:00-05:00,856.0,875.3800048828125,838.780029296875,859.3400268554688,859.3400268554688,23598599
2021-01-08 10:30:00-05:00,859.3099975585938,884.489990234375,857.0,882.4500122070312,882.4500122070312,13072951
2021-01-08 11:30:00-05:00,882.489990234375,883.8900146484375,869.0399780273438,879.1199951171875,879.1199951171875,7395881
2021-01-08 12:30:00-05:00,879.046875,883.6699829101562,861.1099853515625,869.2235107421875,869.2235107421875,6758947
2021-01-08 13:30:00-05:00,868.8377075195312,872.5,847.1799926757812,861.6400146484375,861.6400146484375,10362588
2021-01-08 14:30:00-05:00,861.5800170898438,871.52001953125,854.9000244140625,867.2999877929688,867.2999877929688,5746255
2021-01-08 15:30:00-05:00,867.2000122070312,884.0,866.3049926757812,880.030029296875,880.030029296875,6258909
2021-01-11 09:30:00-05:00,845.219970703125,854.4299926757812,819.4299926757812,847.7899780273438,847.7899780273438,22515955
2021-01-11 10:30:00-05:00,847.7150268554688,851.3699951171875,833.3900146484375,839.5582275390625,839.5582275390625,7040069
2021-01-11 11:30:00-05:00,839.52001953125,843.8200073242188,834.3201904296875,836.094970703125,836.094970703125,3924741
2021-01-11 12:30:00-05:00,836.106689453125,839.97998046875,828.0,828.6008911132812,828.6008911132812,4512893
2021-01-11 13:30:00-05:00,828.5,832.3576049804688,819.0,821.4375,821.4375,6309336
2021-01-11 14:30:00-05:00,821.3499755859375,828.739990234375,805.0499877929688,806.4500122070312,806.4500122070312,7785754
2021-01-11 15:30:00-05:00,806.469970703125,819.0,803.6221923828125,811.1900024414062,811.1900024414062,5448480
2021-01-12 09:30:00-05:00,831.0,865.0,830.0,860.02001953125,860.02001953125,15687342
2021-01-12 10:30:00-05:00,860.1900024414062,866.5698852539062,856.989990234375,862.2293701171875,862.2293701171875,7209968
2021-01-12 11:30:00-05:00,862.4000244140625,868.0,849.0,858.1395874023438,858.1395874023438,7406138
2021-01-12 12:30:00-05:00,858.1182861328125,860.0,854.364990234375,858.9849853515625,858.9849853515625,3063118
2021-01-12 13:30:00-05:00,858.739990234375,860.22998046875,847.64501953125,851.3298950195312,851.3298950195312,3399278
2021-01-12 14:30:00-05:00,851.1099853515625,860.1500244140625,850.1900024414062,858.5631103515625,858.5631103515625,4357468
2021-01-12 15:30:00-05:00,858.4299926757812,859.0999145507812,848.5999755859375,849.6099853515625,849.6099853515625,3398411
2021-01-13 09:30:00-05:00,852.760009765625,860.469970703125,833.510009765625,839.8400268554688,839.8400268554688,10962987
2021-01-13 10:30:00-05:00,839.9000244140625,846.7993774414062,837.0,842.4400024414062,842.4400024414062,3682629
2021-01-13 11:30:00-05:00,842.510009765625,842.6500244140625,834.0999755859375,839.1500244140625,839.1500244140625,2766940
2021-01-13 12:30:00-05:00,839.1148071289062,841.47998046875,832.0,838.0225219726562,838.0225219726562,3237334
2021-01-13 13:30:00-05:00,837.9500122070312,855.4500122070312,836.5501098632812,853.8499755859375,853.8499755859375,4406354
2021-01-13 14:30:00-05:00,854.030029296875,858.0,849.510009765625,851.4411010742188,851.4411010742188,4211552
2021-01-13 15:30:00-05:00,851.3864135742188,855.828125,849.75,854.2899780273438,854.2899780273438,2297691
2021-01-14 09:30:00-05:00,845.5700073242188,860.3499755859375,838.75,858.0,858.0,10287009
2021-01-14 10:30:00-05:00,858.0,863.0,852.1900024414062,853.2431030273438,853.2431030273438,5311030
2021-01-14 11:30:00-05:00,853.0499877929688,858.0,850.2000122070312,856.280029296875,856.280029296875,2910635
2021-01-14 12:30:00-05:00,856.292724609375,858.0,844.6900024414062,845.1126098632812,845.1126098632812,3609964
2021-01-14 13:30:00-05:00,845.0,852.8200073242188,844.0,852.1591796875,852.1591796875,2873142
2021-01-14 14:30:00-05:00,852.2329711914062,855.0,843.4000244140625,846.5549926757812,846.5549926757812,3250525
2021-01-14 15:30:00-05:00,846.5700073242188,849.0,843.7000122070312,844.2100219726562,844.2100219726562,2127153
2021-01-15 09:30:00-05:00,853.5800170898438,859.9000244140625,835.9000244140625,843.3400268554688,843.3400268554688,11523927
2021-01-15 10:30:00-05:00,843.340087890625,846.0,835.0,845.0800170898438,845.0800170898438,5686895
2021-01-15 11:30:00-05:00,845.22998046875,845.5,837.0,837.2100219726562,837.2100219726562,2697579
2021-01-15 12:30:00-05:00,837.2100219726562,840.8499755859375,832.0999755859375,839.7000732421875,839.7000732421875,3684941
2021-01-15 13:30:00-05:00,839.8453979492188,844.5,829.0,832.4249877929688,832.4249877929688,3589850
2021-01-15 14:30:00-05:00,832.4161987304688,833.3093872070312,819.0999755859375,825.02001953125,825.02001953125,6790806
2021-01-15 15:30:00-05:00,825.0,830.489990234375,822.3200073242188,826.0599975585938,826.0599975585938,3167663
2021-01-19 09:30:00-05:00,837.0,850.0,835.802490234375,840.4567260742188,840.4567260742188,8378176
2021-01-19 10:30:00-05:00,840.4600219726562,843.3800048828125,833.0,838.280029296875,838.280029296875,3704338
2021-01-19 11:30:00-05:00,838.4105224609375,840.219970703125,835.3178100585938,838.2100219726562,838.2100219726562,2366406
2021-01-19 12:30:00-05:00,838.3300170898438,838.7100219726562,836.0949096679688,836.6400146484375,836.6400146484375,1582986
2021-01-19 13:30:00-05:00,836.739990234375,846.0,835.1300048828125,839.6777954101562,839.6777954101562,3345202
2021-01-19 14:30:00-05:00,839.6068725585938,841.5,836.0,840.0200805664062,840.0200805664062,2487441
2021-01-19 15:30:00-05:00,840.2996826171875,845.0,839.3800048828125,844.5,844.5,1919619
2021-01-20 09:30:00-05:00,859.0499877929688,859.0599975585938,844.0,849.385009765625,849.385009765625,8028951
2021-01-20 10:30:00-05:00,849.47998046875,850.5,837.280029296875,846.219970703125,846.219970703125,4687711
2021-01-20 11:30:00-05:00,846.3699951171875,850.0999755859375,844.1400146484375,846.530029296875,846.530029296875,2689944
2021-01-20 12:30:00-05:00,846.5599975585938,850.5,845.7999877929688,846.4046020507812,846.4046020507812,2262174
2021-01-20 13:30:00-05:00,846.5,854.530029296875,846.3300170898438,854.1199951171875,854.1199951171875,2320560
2021-01-20 14:30:00-05:00,854.22998046875,856.0,851.0999755859375,851.3099975585938,851.3099975585938,2202034
2021-01-20 15:30:00-05:00,851.396728515625,852.8258056640625,848.5001220703125,850.6500244140625,850.6500244140625,1861111
2021-01-21 09:30:00-05:00,853.9088745117188,854.0598754882812,844.0,845.8709106445312,845.8709106445312,5954707
2021-01-21 10:30:00-05:00,845.9000244140625,852.8604125976562,841.4201049804688,851.6099853515625,851.6099853515625,3653147
2021-01-21 11:30:00-05:00,851.6300048828125,852.341796875,844.1900024414062,844.47998046875,844.47998046875,2323878
2021-01-21 12:30:00-05:00,844.2999877929688,848.9423828125,844.0,847.3800048828125,847.3800048828125,1584679
2021-01-21 13:30:00-05:00,847.4349975585938,848.1798706054688,844.8499755859375,846.2899780273438,846.2899780273438,1396100
2021-01-21 14:30:00-05:00,846.280029296875,848.2000122070312,844.5,847.4124145507812,847.4124145507812,2415177
2021-01-21 15:30:00-05:00,847.3851928710938,847.6199951171875,844.1300048828125,844.969970703125,844.969970703125,1579781
2021-01-22 09:30:00-05:00,837.719970703125,840.6799926757812,832.030029296875,832.885009765625,832.885009765625,5284284
2021-01-22 10:30:00-05:00,833.0399780273438,835.2197875976562,828.6199951171875,831.8599853515625,831.8599853515625,3305778
2021-01-22 11:30:00-05:00,831.9119262695312,839.4105224609375,831.3900146484375,836.8800048828125,836.8800048828125,2119523
2021-01-22 12:30:00-05:00,836.9099731445312,838.2899780273438,834.5499877929688,837.7999877929688,837.7999877929688,1645483
2021-01-22 13:30:00-05:00,837.5499877929688,843.0499877929688,837.0800170898438,839.2999877929688,839.2999877929688,1777533
2021-01-22 14:30:00-05:00,839.35009765625,844.7000122070312,839.0,844.5399780273438,844.5399780273438,1850572
2021-01-22 15:30:00-05:00,844.7000122070312,848.0,843.239990234375,846.5,846.5,2010108
2021-01-25 09:30:00-05:00,855.0,900.4000244140625,852.22998046875,885.5050048828125,885.5050048828125,12504479
2021-01-25 10:30:00-05:00,885.6395874023438,887.5999755859375,838.8201293945312,863.9199829101562,863.9199829101562,10187490
2021-01-25 11:30:00-05:00,864.1223754882812,875.3599853515625,857.7009887695312,862.2144165039062,862.2144165039062,4479432
2021-01-25 12:30:00-05:00,862.0,872.0,861.5,868.0,868.0,2724075
2021-01-25 13:30:00-05:00,868.4299926757812,871.5999755859375,866.5399780273438,871.1087036132812,871.1087036132812,1833654
2021-01-25 14:30:00-05:00,871.1900024414062,880.0,865.8300170898438,868.5900268554688,868.5900268554688,3844931
2021-01-25 15:30:00-05:00,868.6699829101562,882.7999877929688,867.1599731445312,880.8099975585938,880.8099975585938,3035222
2021-01-26 09:30:00-05:00,891.3800048828125,895.9000244140625,871.5999755859375,882.2999877929688,882.2999877929688,8417910
2021-01-26 10:30:00-05:00,882.780029296875,889.8699951171875,881.5300903320312,886.219970703125,886.219970703125,3668216
2021-01-26 11:30:00-05:00,886.3001708984375,890.989501953125,881.8300170898438,889.1130981445312,889.1130981445312,2623530
2021-01-26 12:30:00-05:00,889.1116943359375,892.5999755859375,885.2550048828125,891.2899780273438,891.2899780273438,2171892
2021-01-26 13:30:00-05:00,891.2100219726562,891.9299926757812,887.25,888.7011108398438,888.7011108398438,1894745
2021-01-26 14:30:00-05:00,888.8776245117188,890.8499755859375,883.5999755859375,885.0,885.0,2011501
2021-01-26 15:30:00-05:00,885.0150146484375,887.47998046875,882.030029296875,883.4600219726562,883.4600219726562,1619117
2021-01-27 09:30:00-05:00,870.3499755859375,888.7100219726562,865.5599975585938,888.22998046875,888.22998046875,6306364
2021-01-27 10:30:00-05:00,887.72998046875,891.5,880.7999877929688,885.72998046875,885.72998046875,3328576
2021-01-27 11:30:00-05:00,885.6641235351562,886.7785034179688,873.6978759765625,877.4500122070312,877.4500122070312,2382088
2021-01-27 12:30:00-05:00,877.4199829101562,884.9500122070312,875.72998046875,879.6351928710938,879.6351928710938,1732330
2021-01-27 13:30:00-05:00,879.7999877929688,886.02001953125,876.0,877.260009765625,877.260009765625,1987764
2021-01-27 14:30:00-05:00,877.4600219726562,878.3699951171875,858.6599731445312,864.6500244140625,864.6500244140625,4229573
2021-01-27 15:30:00-05:00,864.5159912109375,871.8400268554688,861.1400146484375,864.6500244140625,864.6500244140625,2143358
2021-01-28 09:30:00-05:00,810.0,830.0,809.97998046875,827.4500122070312,827.4500122070312,10111709
2021-01-28 10:30:00-05:00,827.5,848.0,827.489990234375,834.0015869140625,834.0015869140625,5665736
2021-01-28 11:30:00-05:00,834.4199829101562,842.8499755859375,832.6900024414062,841.5999145507812,841.5999145507812,2627356
2021-01-28 12:30:00-05:00,841.4400024414062,841.9000244140625,833.3300170898438,840.0198974609375,840.0198974609375,1499026
2021-01-28 13:30:00-05:00,840.27001953125,845.8499755859375,838.22998046875,842.6950073242188,842.6950073242188,1824333
2021-01-28 14:30:00-05:00,842.989990234375,846.998779296875,835.0,835.3400268554688,835.3400268554688,1855828
2021-01-28 15:30:00-05:00,835.6099853515625,839.3192138671875,832.7000122070312,835.47998046875,835.47998046875,1696483
2021-01-29 09:30:00-05:00,839.0,842.4099731445312,818.2899780273438,826.1500244140625,826.1500244140625,6167006
2021-01-29 10:30:00-05:00,826.135009765625,829.3699951171875,816.1900024414062,818.4815063476562,818.4815063476562,3315031
2021-01-29 11:30:00-05:00,818.0900268554688,820.3900146484375,804.0,806.9400024414062,806.9400024414062,3889229
2021-01-29 12:30:00-05:00,806.780029296875,809.2249145507812,780.0999755859375,799.8400268554688,799.8400268554688,9518344
2021-01-29 13:30:00-05:00,799.984619140625,799.984619140625,788.1099853515625,789.1104125976562,789.1104125976562,3528288
2021-01-29 14:30:00-05:00,789.1098022460938,804.0,782.27001953125,797.9500122070312,797.9500122070312,4289469
2021-01-29 15:30:00-05:00,797.9500122070312,803.781982421875,792.0,793.3109741210938,793.3109741210938,2719404
2021-02-01 09:30:00-05:00,814.2899780273438,824.6998901367188,795.5601196289062,813.50048828125,813.50048828125,7885834
2021-02-01 10:30:00-05:00,813.989990234375,818.25,809.5,817.3400268554688,817.3400268554688,3259670
2021-02-01 11:30:00-05:00,817.4299926757812,836.0,816.0,833.8800048828125,833.8800048828125,4728069
2021-02-01 12:30:00-05:00,834.0700073242188,838.9000244140625,827.2000122070312,827.6900024414062,827.6900024414062,2661519
2021-02-01 13:30:00-05:00,827.719970703125,835.5496215820312,825.25,832.7899169921875,832.7899169921875,2001447
2021-02-01 14:30:00-05:00,832.760009765625,837.0,830.2999877929688,834.7098999023438,834.7098999023438,1734103
2021-02-01 15:30:00-05:00,834.5399780273438,842.0,834.360107421875,840.02001953125,840.02001953125,2292482
2021-02-02 09:30:00-05:00,844.6799926757812,877.72998046875,842.2006225585938,869.1063232421875,869.1063232421875,8717267
2021-02-02 10:30:00-05:00,869.0999755859375,876.0,867.52490234375,874.5499877929688,874.5499877929688,4546909
2021-02-02 11:30:00-05:00,874.6599731445312,879.489990234375,872.5999755859375,877.0399780273438,877.0399780273438,2568127
2021-02-02 12:30:00-05:00,877.169921875,880.5,874.2999877929688,876.97998046875,876.97998046875,2200702
2021-02-02 13:30:00-05:00,876.8800048828125,880.010009765625,875.2000122070312,876.4674072265625,876.4674072265625,1778303
2021-02-02 14:30:00-05:00,876.4199829101562,879.22998046875,875.02001953125,876.8624877929688,876.8624877929688,1636887
2021-02-02 15:30:00-05:00,876.8756103515625,877.760009765625,870.4000244140625,872.7899780273438,872.7899780273438,1863791
2021-02-03 09:30:00-05:00,877.02001953125,878.0800170898438,853.6256103515625,853.75,853.75,6334755
2021-02-03 10:30:00-05:00,853.5700073242188,860.97998046875,853.0645751953125,855.4598999023438,855.4598999023438,3122005
2021-02-03 11:30:00-05:00,855.4600219726562,867.02001953125,854.9000854492188,864.5670166015625,864.5670166015625,2160936
2021-02-03 12:30:00-05:00,864.7050170898438,865.1160888671875,857.0,857.60009765625,857.60009765625,1469908
2021-02-03 13:30:00-05:00,857.7999877929688,859.8300170898438,856.0103149414062,859.5250244140625,859.5250244140625,1325134
2021-02-03 14:30:00-05:00,859.4000244140625,862.72998046875,855.0,855.586669921875,855.586669921875,1889678
2021-02-03 15:30:00-05:00,855.469970703125,858.47998046875,854.4000244140625,854.7000122070312,854.7000122070312,1306503
2021-02-04 09:30:00-05:00,855.0,856.5,836.1799926757812,839.1599731445312,839.1599731445312,5526781
2021-02-04 10:30:00-05:00,839.02001953125,842.2399291992188,833.4199829101562,841.39599609375,841.39599609375,2836598
2021-02-04 11:30:00-05:00,841.3200073242188,848.8699951171875,838.7999877929688,846.989990234375,846.989990234375,1821623
2021-02-04 12:30:00-05:00,846.8497924804688,847.4487915039062,841.52001953125,843.2899780273438,843.2899780273438,1332060
2021-02-04 13:30:00-05:00,843.219970703125,846.9199829101562,843.2000122070312,846.3530883789062,846.3530883789062,879668
2021-02-04 14:30:00-05:00,846.2000122070312,851.510009765625,845.1199951171875,850.4699096679688,850.4699096679688,1666130
2021-02-04 15:30:00-05:00,850.4199829101562,850.4550170898438,846.860107421875,849.989990234375,849.989990234375,1229781
2021-02-05 09:30:00-05:00,845.0,849.2249755859375,839.0,844.5933227539062,844.5933227539062,3885730
2021-02-05 10:30:00-05:00,844.2000122070312,859.97998046875,840.4500122070312,858.6199951171875,858.6199951171875,3540486
2021-02-05 11:30:00-05:00,858.4630737304688,864.77001953125,857.5,860.2050170898438,860.2050170898438,3351861
2021-02-05 12:30:00-05:00,860.2999877929688,862.7365112304688,858.6900024414062,859.6500244140625,859.6500244140625,1368883
2021-02-05 13:30:00-05:00,859.7100219726562,860.0,852.760009765625,854.510009765625,854.510009765625,2070719
2021-02-05 14:30:00-05:00,854.5399780273438,856.0,848.2999877929688,849.02001953125,849.02001953125,1931790
2021-02-05 15:30:00-05:00,848.8400268554688,853.0800170898438,848.77001953125,852.4249877929688,852.4249877929688,1343995
2021-02-08 09:30:00-05:00,869.6699829101562,876.0,861.780029296875,868.3770751953125,868.3770751953125,7815990
2021-02-08 10:30:00-05:00,868.0910034179688,872.1300048828125,863.3427734375,864.739990234375,864.739990234375,2766084
2021-02-08 11:30:00-05:00,865.0,869.2550048828125,863.3300170898438,868.0,868.0,1634569
2021-02-08 12:30:00-05:00,868.1500244140625,870.1099853515625,863.7747192382812,863.8200073242188,863.8200073242188,1532673
2021-02-08 13:30:00-05:00,863.8300170898438,864.75,854.75,856.4199829101562,856.4199829101562,2278966
2021-02-08 14:30:00-05:00,856.6044921875,865.1500244140625,855.2114868164062,861.7999877929688,861.7999877929688,2083928
2021-02-08 15:30:00-05:00,861.7000122070312,863.4949951171875,857.9099731445312,863.2999877929688,863.2999877929688,1335855
2021-02-09 09:30:00-05:00,856.6500244140625,859.7999877929688,848.8900146484375,853.3099975585938,853.3099975585938,4651617
2021-02-09 10:30:00-05:00,853.2000122070312,853.9000244140625,845.530029296875,846.6900024414062,846.6900024414062,2573519
2021-02-09 11:30:00-05:00,846.6099853515625,850.7999877929688,846.4000244140625,848.4600219726562,848.4600219726562,1550599
2021-02-09 12:30:00-05:00,848.3599853515625,849.7999877929688,844.75,845.3300170898438,845.3300170898438,1332153
2021-02-09 13:30:00-05:00,845.3900146484375,846.5,841.75,844.5,844.5,1768710
2021-02-09 14:30:00-05:00,844.3200073242188,848.1300048828125,843.4500122070312,844.6849975585938,844.6849975585938,1438937
2021-02-09 15:30:00-05:00,844.6099853515625,850.0,844.4000244140625,849.25,849.25,1442878
2021-02-10 09:30:00-05:00,843.0,844.2000122070312,804.5,817.72998046875,817.72998046875,10032281
2021-02-10 10:30:00-05:00,817.9199829101562,820.25,800.02001953125,813.6199951171875,813.6199951171875,8309824
2021-02-10 11:30:00-05:00,813.6300048828125,816.9500122070312,806.50048828125,813.9000244140625,813.9000244140625,4049731
2021-02-10 12:30:00-05:00,813.9000244140625,816.27001953125,810.1199951171875,810.3145141601562,810.3145141601562,2409791
2021-02-10 13:30:00-05:00,810.2000122070312,815.4000244140625,807.0499877929688,815.3300170898438,815.3300170898438,2906774
2021-02-10 14:30:00-05:00,815.4099731445312,816.0,804.2000122070312,807.6950073242188,807.6950073242188,3643922
2021-02-10 15:30:00-05:00,807.8300170898438,809.6400146484375,801.6699829101562,805.0,805.0,3261635
2021-02-11 09:30:00-05:00,812.4400024414062,829.869384765625,809.9000244140625,815.8499755859375,815.8499755859375,7001834
2021-02-11 10:30:00-05:00,816.1900024414062,817.8300170898438,808.22998046875,814.9600219726562,814.9600219726562,3349626
2021-02-11 11:30:00-05:00,814.8900146484375,816.4998779296875,801.7249755859375,803.6599731445312,803.6599731445312,2469854
2021-02-11 12:30:00-05:00,803.6649780273438,813.219970703125,802.6384887695312,810.510009765625,810.510009765625,2211786
2021-02-11 13:30:00-05:00,810.489990234375,813.4600219726562,806.2000122070312,807.7717895507812,807.7717895507812,1909391
2021-02-11 14:30:00-05:00,807.7750244140625,812.0700073242188,806.8800048828125,810.0599975585938,810.0599975585938,1382061
2021-02-11 15:30:00-05:00,810.1599731445312,811.969970703125,806.27001953125,811.6500244140625,811.6500244140625,1448564
2021-02-12 09:30:00-05:00,795.1099853515625,806.52001953125,787.6599731445312,788.469970703125,788.469970703125,7521142
2021-02-12 10:30:00-05:00,788.6900024414062,805.0,785.3306274414062,803.5200805664062,803.5200805664062,4898534
2021-02-12 11:30:00-05:00,803.489990234375,809.0,798.8800048828125,799.0,799.0,2236646
2021-02-12 12:30:00-05:00,799.0321044921875,805.02001953125,797.2999877929688,801.9199829101562,801.9199829101562,1740613
2021-02-12 13:30:00-05:00,802.0,803.7999267578125,799.010009765625,802.1600952148438,802.1600952148438,1392266
2021-02-12 14:30:00-05:00,802.3599853515625,805.97998046875,799.969970703125,805.27001953125,805.27001953125,1668608
2021-02-12 15:30:00-05:00,805.3699951171875,817.3300170898438,804.9000244140625,816.0399780273438,816.0399780273438,3003544
2021-02-16 09:30:00-05:00,818.0,821.0,807.8209838867188,811.5800170898438,811.5800170898438,5135598
2021-02-16 10:30:00-05:00,811.5899047851562,812.1494140625,795.0,797.0449829101562,797.0449829101562,4155024
2021-02-16 11:30:00-05:00,796.9099731445312,801.7000122070312,792.4400024414062,799.739990234375,799.739990234375,3550389
2021-02-16 12:30:00-05:00,799.719970703125,804.69287109375,797.0800170898438,803.7199096679688,803.7199096679688,1789960
2021-02-16 13:30:00-05:00,803.6976928710938,803.899169921875,797.6066284179688,801.1300048828125,801.1300048828125,1250256
2021-02-16 14:30:00-05:00,801.2000122070312,803.3200073242188,796.3499755859375,797.530029296875,797.530029296875,1488958
2021-02-16 15:30:00-05:00,797.5150146484375,799.469970703125,794.47998046875,795.989990234375,795.989990234375,1488207
2021-02-17 09:30:00-05:00,770.9000244140625,788.8900146484375,763.4099731445312,779.0208129882812,779.0208129882812,9288295
2021-02-17 10:30:00-05:00,779.2899780273438,782.0,768.0800170898438,771.489990234375,771.489990234375,4038342
2021-02-17 11:30:00-05:00,771.469970703125,777.0999755859375,767.093505859375,774.1749877929688,774.1749877929688,2806257
2021-02-17 12:30:00-05:00,774.1500244140625,785.0499877929688,773.6099853515625,782.0,782.0,2645954
2021-02-17 13:30:00-05:00,782.0499267578125,789.0,781.1705932617188,786.5,786.5,1836100
2021-02-17 14:30:00-05:00,786.530029296875,797.4099731445312,786.089111328125,795.0700073242188,795.0700073242188,2981274
2021-02-17 15:30:00-05:00,795.0,799.8400268554688,794.3900146484375,798.25,798.25,1744890
2021-02-18 09:30:00-05:00,780.9000244140625,793.9600219726562,776.27001953125,781.0,781.0,5862537
2021-02-18 10:30:00-05:00,780.9108276367188,792.239990234375,778.2100219726562,789.3099975585938,789.3099975585938,2958245
2021-02-18 11:30:00-05:00,789.0,793.27001953125,785.342529296875,789.22998046875,789.22998046875,1936578
2021-02-18 12:30:00-05:00,789.0999755859375,789.4027709960938,781.7899780273438,786.4500122070312,786.4500122070312,1773308
2021-02-18 13:30:00-05:00,786.5999755859375,789.7999877929688,784.2999877929688,788.1799926757812,788.1799926757812,1333548
2021-02-18 14:30:00-05:00,788.0800170898438,794.6900024414062,786.3200073242188,790.3499755859375,790.3499755859375,1937834
2021-02-18 15:30:00-05:00,790.4299926757812,791.7899780273438,785.6099853515625,787.3699951171875,787.3699951171875,1529072
2021-02-19 09:30:00-05:00,794.835205078125,796.7899169921875,785.7000122070312,786.989990234375,786.989990234375,4250398
2021-02-19 10:30:00-05:00,786.77001953125,791.7999267578125,785.9099731445312,790.780029296875,790.780029296875,2455899
2021-02-19 11:30:00-05:00,790.7805786132812,794.3298950195312,783.5700073242188,784.5,784.5,3098734
2021-02-19 12:30:00-05:00,784.27001953125,785.4998779296875,778.530029296875,782.10009765625,782.10009765625,2600875
2021-02-19 13:30:00-05:00,782.1799926757812,784.9998779296875,779.6799926757812,780.0,780.0,1800992
2021-02-19 14:30:00-05:00,780.0150146484375,783.0,777.3699951171875,777.8300170898438,777.8300170898438,2063589
2021-02-19 15:30:00-05:00,777.8250122070312,781.969970703125,777.5599975585938,781.5,781.5,1912756
2021-02-22 09:30:00-05:00,762.6400146484375,768.3200073242188,751.1300048828125,752.94921875,752.94921875,8400327
2021-02-22 10:30:00-05:00,752.9500122070312,754.9400024414062,735.0,744.97998046875,744.97998046875,8119527
2021-02-22 11:30:00-05:00,744.97998046875,749.9000244140625,739.5,741.0499877929688,741.0499877929688,2545407
2021-02-22 12:30:00-05:00,741.1500244140625,746.0910034179688,739.3585815429688,743.219970703125,743.219970703125,2134844
2021-02-22 13:30:00-05:00,743.1500244140625,745.3900146484375,737.739990234375,738.0,738.0,1934571
2021-02-22 14:30:00-05:00,737.77001953125,738.530029296875,719.5499877929688,720.905029296875,720.905029296875,5468306
2021-02-22 15:30:00-05:00,721.0999755859375,723.5,710.2000122070312,714.7100219726562,714.7100219726562,6510511
2021-02-23 09:30:00-05:00,662.1300048828125,694.239990234375,619.0,691.27001953125,691.27001953125,29830758
2021-02-23 10:30:00-05:00,691.4199829101562,708.989990234375,680.0499877929688,687.1300048828125,687.1300048828125,11994217
2021-02-23 11:30:00-05:00,687.0499877929688,693.3067016601562,668.8200073242188,681.25341796875,681.25341796875,6067487
2021-02-23 12:30:00-05:00,681.113525390625,692.9500122070312,669.010009765625,691.594970703125,691.594970703125,4605653
2021-02-23 13:30:00-05:00,691.9356079101562,692.771484375,680.7899780273438,690.47998046875,690.47998046875,3437522
2021-02-23 14:30:00-05:00,690.5922241210938,712.093994140625,681.5800170898438,711.717529296875,711.717529296875,5137034
