Date,combined,combined,combined,negative,negative,negative,neutral,neutral,neutral,positive,positive,positive,CL=FDirection,GSPCDirection,GSPTSEDirection,IXICDirection,BTC-USDDirection,TSLADirection
,count,mean,var,count,mean,var,count,mean,var,count,mean,var,mean,mean,mean,mean,mean,mean
2022-02-14 15:30:00,5,0.11708000000000003,0.313603777,5,0.094,0.009081500000000001,5,0.7692,0.009667700000000005,5,0.1366,0.0171618,2.0,0.0,2.0,2.0,2.0,0.0
2022-02-14 15:45:00,4,0.09555000000000001,0.27535381666666664,4,0.040499999999999994,0.0022196666666666667,4,0.86,0.018908666666666667,4,0.0995,0.022800333333333336,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-14 16:00:00,1,0.765,,1,0.0,,1,0.817,,1,0.183,,2.0,,,,0.0,
2022-02-15 09:30:00,158,0.041753797468354434,0.1703024683612836,158,0.08439240506329114,0.01178755204386036,158,0.8180189873417723,0.021494006006611315,158,0.09759493670886076,0.01316769475126985,0.0,2.0,2.0,2.0,0.0,2.0
2022-02-15 09:45:00,3,0.3642,0.17406484,3,0.0,0.0,3,0.8956666666666667,0.012454333333333328,3,0.10433333333333333,0.012454333333333335,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-15 10:00:00,3,0.00520000000000002,0.28571052999999996,3,0.16166666666666665,0.033882333333333334,3,0.7643333333333334,0.04172633333333331,3,0.074,0.016428,0.0,0.0,0.0,2.0,0.0,2.0
2022-02-15 10:15:00,4,0.28969999999999996,0.16290200666666665,4,0.09725,0.006062916666666667,4,0.74525,0.011040249999999996,4,0.1575,0.0032403333333333307,0.0,0.0,2.0,0.0,0.0,2.0
2022-02-15 10:30:00,3,0.35800000000000004,0.08333841,3,0.057333333333333326,0.0029063333333333333,3,0.7346666666666666,0.015892333333333328,3,0.20766666666666667,0.026777333333333334,2.0,2.0,2.0,2.0,0.0,2.0
2022-02-15 10:45:00,2,0.40445,0.10264980499999998,2,0.0,0.0,2,0.888,0.003200000000000006,2,0.11199999999999999,0.0031999999999999997,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-15 11:00:00,2,-0.759,0.05094431999999998,2,0.28500000000000003,3.199999999999939e-05,2,0.715,3.200000000000006e-05,2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2022-02-15 11:15:00,2,0.6145,0.029088719999999978,2,0.0,0.0,2,0.6890000000000001,0.004802000000000003,2,0.311,0.004801999999999997,2.0,2.0,0.0,2.0,0.0,2.0
2022-02-15 11:30:00,4,-0.10142499999999999,0.13688690916666668,4,0.10750000000000001,0.018312333333333337,4,0.768,0.028171333333333336,4,0.1245,0.010851,2.0,0.0,2.0,0.0,0.0,0.0
2022-02-15 11:45:00,4,0.14645,0.24493761666666666,4,0.0325,0.0042250000000000005,4,0.85,0.002130666666666666,4,0.1175,0.008088999999999999,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-15 12:00:00,4,-0.0037500000000000033,0.2684836566666667,4,0.0915,0.011243666666666666,4,0.843,0.012422666666666667,4,0.0655,0.017161,2.0,2.0,2.0,2.0,0.0,0.0
2022-02-15 12:15:00,2,-0.6752499999999999,0.00048360499999999877,2,0.348,0.033800000000000004,2,0.652,0.033800000000000004,2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2022-02-15 12:30:00,4,0.0129,0.00066564,4,0.06525,0.01703025,4,0.86375,0.07425624999999998,4,0.071,0.020163999999999998,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 12:45:00,3,0.24503333333333333,0.18012400333333334,3,0.0,0.0,3,0.831,0.08568300000000004,3,0.169,0.08568300000000001,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-15 13:00:00,2,-0.3548,0.25176608,2,0.1855,0.06882049999999999,2,0.8145,0.06882049999999999,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 13:15:00,3,-0.34463333333333335,0.09818980333333335,3,0.17933333333333334,0.04972033333333334,3,0.8206666666666665,0.04972033333333335,3,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0
2022-02-15 13:30:00,2,-0.07734999999999997,0.652653125,2,0.103,0.021217999999999997,2,0.7435,6.050000000000072e-05,2,0.1535,0.0235445,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-15 13:45:00,3,0.013566666666666652,0.14571844333333334,3,0.08766666666666667,0.023056333333333335,3,0.8726666666666666,0.017344333333333337,3,0.03966666666666666,0.004720333333333333,2.0,0.0,2.0,0.0,2.0,0.0
2022-02-15 14:00:00,3,0.09196666666666665,0.19465600333333333,3,0.08933333333333333,0.02394133333333334,3,0.868,0.017968000000000005,3,0.042666666666666665,0.0054613333333333345,2.0,2.0,2.0,2.0,0.0,2.0
2022-02-15 14:15:00,2,-0.34505,0.23811900500000002,2,0.103,0.021217999999999997,2,0.897,0.02121799999999999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 14:30:00,3,-0.21230000000000002,0.13521387,3,0.08433333333333333,0.021336333333333332,3,0.8889999999999999,0.03696299999999999,3,0.02666666666666667,0.0021333333333333334,2.0,2.0,2.0,2.0,0.0,2.0
2022-02-15 14:45:00,2,0.5134,0.02486450000000001,2,0.0,0.0,2,0.749,0.038088000000000004,2,0.251,0.038088000000000004,0.0,2.0,0.0,2.0,2.0,2.0
2022-02-15 15:00:00,2,-0.26335,0.13870644499999998,2,0.103,0.021217999999999997,2,0.897,0.02121799999999999,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2022-02-15 15:15:00,2,-0.41125,0.338253125,2,0.1505,0.045300499999999994,2,0.8494999999999999,0.04530050000000003,2,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-15 15:30:00,2,0.011099999999999999,0.18862081999999997,2,0.0475,0.0045125,2,0.8875,0.0006124999999999991,2,0.065,0.008450000000000001,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-15 15:45:00,3,0.2802,0.060366279999999994,3,0.051,0.007803,3,0.7926666666666667,0.048881333333333346,3,0.15633333333333332,0.021086333333333332,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15 16:00:00,1,0.6124,,1,0.0,,1,0.826,,1,0.174,,2.0,,,,2.0,
2022-02-16 09:30:00,149,0.0041926174496644325,0.15456717136404866,149,0.0749261744966443,0.00907824451296935,149,0.8425369127516779,0.018766723290404505,149,0.0825503355704698,0.011623573462724463,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 09:45:00,2,-0.10115,0.020462645,2,0.0665,0.008844500000000002,2,0.8955,0.021840500000000002,2,0.038,0.002888,2.0,0.0,2.0,0.0,2.0,0.0
2022-02-16 10:00:00,3,0.0,0.0,3,0.0,0.0,3,1.0,0.0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 10:15:00,2,0.11535000000000001,0.0003200449999999999,2,0.159,0.00016200000000000028,2,0.647,0.0006480000000000011,2,0.194,0.00016200000000000028,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 10:30:00,4,-0.0382,0.0036525600000000004,4,0.09725,0.005590916666666667,4,0.80925,0.022171583333333328,4,0.0935,0.005449666666666666,0.0,2.0,0.0,2.0,2.0,2.0
2022-02-16 10:45:00,2,0.24695,0.12196860500000001,2,0.0,0.0,2,0.879,0.029282,2,0.121,0.029282,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 11:00:00,3,0.14973333333333333,0.33030306333333326,3,0.04066666666666666,0.004961333333333334,3,0.8726666666666666,0.012176333333333336,3,0.08666666666666667,0.008882333333333334,2.0,0.0,0.0,0.0,0.0,2.0
2022-02-16 11:15:00,3,0.3511666666666667,0.05634145333333334,3,0.027,0.002187,3,0.7999999999999999,0.0008169999999999973,3,0.17266666666666666,0.0017463333333333326,2.0,2.0,2.0,2.0,0.0,0.0
2022-02-16 11:30:00,4,0.008575,0.1653106825,4,0.04775,0.003701583333333333,4,0.8095,0.04019566666666668,4,0.14275,0.04391825,2.0,2.0,2.0,2.0,2.0,0.0
2022-02-16 11:45:00,2,-0.4034,0.32546312,2,0.1105,0.0244205,2,0.872,0.032768,2,0.017,0.0005780000000000001,0.0,0.0,2.0,0.0,0.0,2.0
2022-02-16 12:00:00,4,0.1003,0.016927293333333333,4,0.01,0.0004,4,0.9435,0.004310333333333335,4,0.0465,0.0029636666666666665,0.0,2.0,0.0,2.0,2.0,0.0
2022-02-16 12:15:00,3,-0.07716666666666666,0.06388008333333332,3,0.08866666666666667,0.007921333333333332,3,0.8416666666666667,0.04115233333333334,3,0.06966666666666667,0.014560333333333331,2.0,0.0,2.0,0.0,0.0,2.0
2022-02-16 12:30:00,4,0.09392499999999998,0.17878058249999998,4,0.09125,0.006245583333333333,4,0.77725,0.03646491666666666,4,0.13175,0.017000916666666668,0.0,0.0,2.0,0.0,2.0,0.0
2022-02-16 12:45:00,2,-0.172,0.042748879999999996,2,0.18050000000000002,0.018624500000000002,2,0.78,0.0064979999999999925,2,0.04,0.0032,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 13:00:00,4,0.085,0.04999894000000001,4,0.0435,0.0027389999999999997,4,0.85675,0.009124916666666654,4,0.09975,0.006510916666666666,0.0,2.0,0.0,0.0,0.0,0.0
2022-02-16 13:15:00,2,-0.2673,0.14289857999999997,2,0.143,0.04089799999999999,2,0.7969999999999999,0.08241800000000003,2,0.0605,0.0073205,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 13:30:00,3,-0.2600666666666666,0.30352016333333326,3,0.14566666666666667,0.027470333333333333,3,0.7526666666666667,0.0050023333333333335,3,0.10166666666666667,0.009084333333333333,0.0,2.0,0.0,2.0,2.0,0.0
2022-02-16 13:45:00,2,-0.1591,0.050625619999999996,2,0.038,0.002888,2,0.962,0.002888000000000001,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-16 14:00:00,3,-0.17273333333333332,0.5214113233333334,3,0.15533333333333335,0.004164333333333333,3,0.755,0.001777000000000004,3,0.08966666666666667,0.009690333333333334,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 14:15:00,3,-0.05293333333333335,0.39273545333333326,3,0.16866666666666666,0.014226333333333332,3,0.7326666666666667,0.0009543333333333316,3,0.09833333333333334,0.011808333333333334,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 14:30:00,2,0.4971,0.026588180000000013,2,0.037,0.0027379999999999995,2,0.747,0.001682000000000003,2,0.2155,0.00014450000000000026,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-16 14:45:00,3,0.07229999999999996,0.55806049,3,0.11033333333333334,0.036520333333333335,3,0.7303333333333333,0.008865333333333341,3,0.15933333333333335,0.009858333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16 15:00:00,3,0.09866666666666667,0.029205333333333326,3,0.03133333333333333,0.0029453333333333337,3,0.9016666666666667,0.029008333333333344,3,0.067,0.013467000000000002,0.0,2.0,0.0,2.0,2.0,2.0
2022-02-16 15:15:00,3,0.40443333333333326,0.12443454333333333,3,0.0,0.0,3,0.8163333333333332,0.030270333333333337,3,0.18366666666666664,0.03027033333333333,0.0,2.0,0.0,2.0,2.0,2.0
2022-02-16 15:30:00,2,0.24695,0.12196860500000001,2,0.0,0.0,2,0.879,0.029282,2,0.121,0.029282,0.0,2.0,0.0,2.0,0.0,2.0
2022-02-16 15:45:00,2,0.1108,0.05274752,2,0.025,0.0012500000000000002,2,0.8805000000000001,0.009660499999999994,2,0.0945,0.0178605,0.0,0.0,2.0,0.0,0.0,0.0
2022-02-17 09:30:00,170,0.024868823529411766,0.15360068121162535,170,0.07888823529411765,0.01308841938739993,170,0.831664705882353,0.024325869161155585,170,0.08944705882352941,0.015234733867037933,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 09:45:00,3,-0.18463333333333334,0.06546716333333336,3,0.12466666666666666,0.011912333333333336,3,0.8113333333333334,0.03924033333333333,3,0.064,0.012288,2.0,0.0,2.0,2.0,2.0,2.0
2022-02-17 10:00:00,2,0.4363,0.053203220000000016,2,0.0,0.0,2,0.758,0.057800000000000025,2,0.242,0.05779999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 10:15:00,3,-0.2869,0.06254311,3,0.11199999999999999,0.011007999999999999,3,0.8156666666666667,0.029906333333333326,3,0.07233333333333335,0.004626333333333334,0.0,2.0,2.0,2.0,2.0,0.0
2022-02-17 10:30:00,3,-0.021199999999999997,0.12283707999999999,3,0.042,0.005292,3,0.9003333333333333,0.008002333333333337,3,0.057666666666666665,0.009976333333333332,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 10:45:00,4,-0.051475,0.0017579025,4,0.11225,0.005707583333333333,4,0.81275,0.022157583333333338,4,0.0755,0.007600333333333331,0.0,2.0,2.0,2.0,2.0,0.0
2022-02-17 11:00:00,4,-0.113675,0.0898513425,4,0.07975,0.013584249999999999,4,0.90575,0.014125583333333332,4,0.0145,0.0008410000000000001,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-17 11:15:00,2,0.57755,0.158540805,2,0.03,0.0018,2,0.667,0.0007220000000000013,2,0.3035,0.0002205000000000004,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-17 11:30:00,5,-0.046139999999999994,0.08859609799999997,5,0.0496,0.006660800000000001,5,0.931,0.009047,5,0.019200000000000002,0.0018432,2.0,2.0,0.0,2.0,0.0,2.0
2022-02-17 11:45:00,2,-0.17,0.05780000000000001,2,0.041,0.0033620000000000004,2,0.9590000000000001,0.003361999999999992,2,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2022-02-17 12:00:00,3,0.21706666666666666,0.14135381333333336,3,0.0,0.0,3,0.9279999999999999,0.015551999999999995,3,0.072,0.015552,0.0,0.0,2.0,0.0,0.0,0.0
2022-02-17 12:15:00,3,0.09923333333333333,0.18551164333333334,3,0.07866666666666668,0.006405333333333334,3,0.854,0.01946800000000001,3,0.06766666666666667,0.013736333333333335,2.0,0.0,2.0,0.0,0.0,0.0
2022-02-17 12:30:00,3,0.25153333333333333,0.06020537333333334,3,0.028999999999999998,0.0025229999999999996,3,0.835,0.002180999999999998,3,0.136,0.0042689999999999985,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-17 12:45:00,3,-0.2407,0.23380200999999998,3,0.18466666666666667,0.011104333333333332,3,0.7566666666666667,0.0068163333333333175,3,0.05833333333333333,0.0026243333333333336,0.0,0.0,0.0,2.0,0.0,0.0
2022-02-17 13:00:00,5,0.41631999999999997,0.21215259699999994,5,0.0418,0.0087362,5,0.7908,0.027736700000000006,5,0.1674,0.016220799999999994,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 13:15:00,3,-0.3576333333333333,0.38723510333333333,3,0.23633333333333337,0.07483233333333333,3,0.6683333333333333,0.034506333333333326,3,0.09533333333333333,0.02726533333333333,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 13:30:00,2,-0.18795,0.014535124999999998,2,0.1135,0.005724500000000001,2,0.871,0.002888000000000005,2,0.0155,0.00048049999999999997,2.0,0.0,0.0,0.0,0.0,2.0
2022-02-17 13:45:00,4,0.194825,0.3254789625,4,0.13575,0.010738916666666667,4,0.60775,0.08940825000000001,4,0.2565,0.058421666666666656,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 14:00:00,4,0.14839999999999998,0.4647492733333333,4,0.16549999999999998,0.04784433333333332,4,0.6765,0.03330699999999998,4,0.158,0.024836666666666663,0.0,2.0,2.0,2.0,2.0,0.0
2022-02-17 14:15:00,3,0.21613333333333332,0.16090442333333332,3,0.09200000000000001,0.0013390000000000003,3,0.8086666666666668,0.006434333333333336,3,0.09933333333333333,0.010881333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 14:30:00,4,-0.002475000000000005,0.3005152025,4,0.11150000000000002,0.018667000000000003,4,0.782,0.01980866666666667,4,0.10625000000000001,0.014025583333333336,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 14:45:00,2,-0.1813,0.49900049999999996,2,0.0925,0.0171125,2,0.821,7.200000000000012e-05,2,0.0865,0.014964499999999999,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-17 15:00:00,4,0.07222500000000001,0.03598134916666667,4,0.04925,0.00412225,4,0.9185,0.004046999999999999,4,0.03225,0.0013909166666666668,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-17 15:15:00,3,-0.15293333333333334,0.07016581333333333,3,0.076,0.017328000000000003,3,0.874,0.047628000000000004,3,0.049999999999999996,0.0075,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 15:30:00,3,0.01846666666666667,0.09778705333333335,3,0.03333333333333333,0.003333333333333334,3,0.8393333333333333,0.021385333333333336,3,0.12733333333333333,0.021185333333333327,2.0,2.0,2.0,2.0,0.0,2.0
2022-02-17 15:45:00,2,0.41915,0.03033184500000001,2,0.0,0.0,2,0.758,0.010367999999999987,2,0.242,0.010368,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-17 16:00:00,1,0.024,,1,0.116,,1,0.739,,1,0.145,,0.0,,,,0.0,
2022-02-18 09:30:00,182,0.04167142857142857,0.1967500019415943,182,0.09045054945054945,0.013626259972072115,182,0.8041868131868132,0.024480782587578156,182,0.10534065934065934,0.012859098779673362,2.0,0.0,0.0,0.0,0.0,2.0
2022-02-18 09:45:00,3,0.13536666666666666,0.21455172333333333,3,0.075,0.016875000000000005,3,0.77,0.016075000000000006,3,0.155,0.0003249999999999996,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 10:00:00,3,-0.1589,0.07574763,3,0.111,0.03696300000000001,3,0.848,0.06931199999999998,3,0.04066666666666666,0.004961333333333333,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 10:15:00,3,-0.11220000000000002,0.31205164,3,0.06266666666666666,0.011781333333333335,3,0.847,0.019279000000000008,3,0.09033333333333333,0.024480333333333337,2.0,0.0,0.0,0.0,2.0,0.0
2022-02-18 10:30:00,2,-0.47355,0.025245044999999983,2,0.1995,0.0310005,2,0.8005,0.031000499999999986,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 10:45:00,2,0.19435,0.7110281249999999,2,0.126,0.031752,2,0.761,0.0003380000000000006,2,0.113,0.025538,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 11:00:00,4,-0.24225,0.1641783366666667,4,0.15,0.018744666666666663,4,0.8127500000000001,0.018036916666666663,4,0.03725,0.00555025,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 11:15:00,2,0.21075,0.088831125,2,0.0,0.0,2,0.857,0.04089800000000001,2,0.143,0.04089799999999999,2.0,0.0,0.0,0.0,2.0,0.0
2022-02-18 11:30:00,4,-0.006800000000000012,0.23935009999999998,4,0.10950000000000001,0.013417000000000004,4,0.82025,0.015250916666666678,4,0.07024999999999999,0.0075682499999999995,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 11:45:00,3,0.4493333333333333,0.16502089333333333,3,0.0,0.0,3,0.8203333333333332,0.025850333333333336,3,0.17966666666666667,0.025850333333333336,0.0,0.0,0.0,2.0,2.0,2.0
2022-02-18 12:00:00,2,0.5291,0.009884180000000008,2,0.0,0.0,2,0.772,0.0009680000000000017,2,0.22799999999999998,0.0009680000000000011,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 12:15:00,3,-0.511,0.21589131,3,0.18600000000000003,0.027316,3,0.8140000000000001,0.027315999999999997,3,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 12:30:00,5,-0.17706,0.164462668,5,0.14579999999999999,0.024493199999999996,5,0.7436,0.0277963,5,0.11080000000000001,0.010196700000000003,2.0,2.0,2.0,2.0,0.0,2.0
2022-02-18 12:45:00,2,-0.15875,0.717961445,2,0.1315,0.034584500000000004,2,0.7464999999999999,0.00018049999999999926,2,0.122,0.029768,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 13:00:00,3,-0.33149999999999996,0.33997771,3,0.16833333333333333,0.02273433333333333,3,0.738,0.0009030000000000017,3,0.09366666666666668,0.014770333333333333,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-18 13:15:00,2,-0.17,0.05780000000000001,2,0.0515,0.005304499999999999,2,0.9485,0.005304499999999998,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 13:30:00,3,-0.1254333333333333,0.4393273433333334,3,0.25533333333333336,0.07238233333333331,3,0.6596666666666666,0.039620333333333334,3,0.085,0.009451000000000001,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 13:45:00,3,-0.09866666666666667,0.029205333333333326,3,0.09133333333333334,0.02502533333333334,3,0.8553333333333333,0.06278533333333335,3,0.05333333333333334,0.008533333333333334,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 14:00:00,3,-0.11060000000000002,0.19026619000000003,3,0.16233333333333333,0.007609333333333334,3,0.7506666666666666,0.0001963333333333337,3,0.08700000000000001,0.005697000000000001,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 14:15:00,3,-0.23263333333333333,0.04339240333333332,3,0.11433333333333333,0.01628433333333333,3,0.8713333333333333,0.015897333333333343,3,0.014333333333333332,0.0006163333333333333,0.0,2.0,0.0,0.0,0.0,0.0
2022-02-18 14:30:00,3,0.16446666666666668,0.4151869633333333,3,0.07133333333333333,0.015265333333333332,3,0.765,0.0032109999999999964,3,0.16366666666666665,0.005422333333333332,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 14:45:00,2,-0.48895,0.058311125,2,0.2155,0.0019845,2,0.7845,0.0019844999999999967,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 15:00:00,6,0.08224999999999999,0.206624315,6,0.0725,0.007575899999999999,6,0.879,0.005130399999999999,6,0.048499999999999995,0.0059935000000000006,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 15:15:00,3,-0.1447333333333333,0.21037584333333334,3,0.08233333333333333,0.009776333333333335,3,0.7993333333333333,0.01772033333333332,3,0.11833333333333333,0.013364333333333334,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 15:30:00,4,-0.19119999999999998,0.51292298,4,0.15125,0.019511583333333336,4,0.7915,0.009531000000000008,4,0.05725,0.013110249999999999,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 15:45:00,2,-0.37895,0.287206205,2,0.103,0.021217999999999997,2,0.897,0.02121799999999999,2,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2022-02-18 16:00:00,3,0.4714,0.07296979,3,0.051666666666666666,0.0021843333333333333,3,0.7636666666666666,0.013554333333333337,3,0.18433333333333332,0.009910333333333332,0.0,,,,0.0,
2022-02-22 09:30:00,401,0.049670573566084786,0.1757907387819203,401,0.08375561097256858,0.012025125124688285,401,0.8175635910224439,0.020368621571072314,401,0.09866583541147132,0.012815833054862856,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 09:45:00,9,-0.26016666666666666,0.120178215,9,0.14266666666666666,0.027299750000000005,9,0.8573333333333334,0.027299749999999998,9,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2022-02-22 10:00:00,6,-0.010733333333333336,0.06938889066666665,6,0.06916666666666667,0.006095366666666666,6,0.8883333333333333,0.025891866666666662,6,0.0425,0.0108375,0.0,2.0,2.0,2.0,2.0,0.0
2022-02-22 10:15:00,7,0.00041428571428572266,0.35399652476190474,7,0.13271428571428573,0.02101390476190476,7,0.7491428571428571,0.03252780952380952,7,0.1182857142857143,0.017272238095238097,0.0,2.0,0.0,2.0,0.0,2.0
2022-02-22 10:30:00,12,-0.03573333333333333,0.2003526933333333,12,0.09549999999999999,0.027522454545454544,12,0.8431666666666667,0.024843606060606063,12,0.06133333333333333,0.007862242424242426,0.0,2.0,2.0,2.0,2.0,2.0
2022-02-22 10:45:00,10,0.16962,0.24348429288888893,10,0.0991,0.01058698888888889,10,0.7617,0.013688677777777773,10,0.1393,0.010717122222222224,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 11:00:00,9,0.03787777777777776,0.2638204244444445,9,0.12688888888888888,0.01935886111111111,9,0.7865555555555556,0.008497777777777792,9,0.08655555555555555,0.005315277777777777,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 11:15:00,8,0.1667375,0.25760521124999997,8,0.055375,0.0032476964285714275,8,0.8230000000000001,0.010948285714285707,8,0.1215,0.014701142857142857,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 11:30:00,8,0.020250000000000004,0.13174640285714287,8,0.110375,0.016671410714285715,8,0.76175,0.03165735714285715,8,0.12775,0.01180192857142857,0.0,0.0,2.0,0.0,2.0,0.0
2022-02-22 11:45:00,9,0.2931,0.0797552725,9,0.0,0.0,9,0.9338888888888888,0.00293686111111111,9,0.0661111111111111,0.0029368611111111114,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-22 12:00:00,9,0.10125555555555556,0.4046592302777777,9,0.11922222222222222,0.021294944444444446,9,0.773,0.026748000000000004,9,0.10777777777777778,0.024492444444444445,2.0,0.0,0.0,0.0,2.0,0.0
2022-02-22 12:15:00,11,0.17886363636363636,0.31339244654545456,11,0.09445454545454544,0.009983272727272726,11,0.7790909090909092,0.00811589090909091,11,0.12645454545454546,0.010654872727272727,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 12:30:00,11,0.12308181818181817,0.2315169216363636,11,0.06527272727272727,0.019008818181818182,11,0.8595454545454545,0.02032827272727273,11,0.07518181818181818,0.008184363636363637,0.0,0.0,0.0,0.0,0.0,2.0
2022-02-22 12:45:00,8,0.22821249999999998,0.1631092269642857,8,0.0385,0.0019614285714285714,8,0.83425,0.010342214285714286,8,0.12725,0.012753642857142856,,0.0,0.0,0.0,2.0,2.0
2022-02-22 13:00:00,7,0.1298,0.08440899666666668,7,0.029857142857142856,0.006240142857142856,7,0.8642857142857142,0.03375890476190475,7,0.10585714285714286,0.02569747619047619,0.0,0.0,0.0,0.0,2.0,2.0
2022-02-22 13:15:00,7,0.03008571428571429,0.08289723476190476,7,0.01842857142857143,0.001081285714285714,7,0.946,0.006590333333333329,7,0.03557142857142857,0.0058506190476190455,0.0,2.0,0.0,2.0,2.0,2.0
2022-02-22 13:30:00,9,0.2897666666666667,0.2557385975,9,0.04655555555555556,0.007596777777777779,9,0.7961111111111111,0.033534611111111105,9,0.15744444444444444,0.03122677777777777,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 13:45:00,4,0.306275,0.1122273025,4,0.0205,0.0016810000000000002,4,0.8694999999999999,0.015471000000000004,4,0.11,0.012641999999999999,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-22 14:00:00,8,-0.245875,0.09015395357142857,8,0.149625,0.01230369642857143,8,0.81325,0.010477642857142864,8,0.037125000000000005,0.002918696428571429,2.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 14:15:00,7,-0.0198857142857143,0.18192111809523812,7,0.10071428571428573,0.007819238095238096,7,0.8134285714285714,0.004038952380952384,7,0.08571428571428572,0.005125571428571428,0.0,0.0,0.0,0.0,0.0,2.0
2022-02-22 14:30:00,8,-0.055862499999999995,0.044635448392857144,8,0.035625,0.004797124999999999,8,0.938125,0.01053441071428571,8,0.026125,0.0023401249999999993,,2.0,2.0,2.0,2.0,2.0
2022-02-22 14:45:00,8,-0.008512500000000006,0.18444575839285712,8,0.04675,0.010643357142857138,8,0.904625,0.021379410714285722,8,0.0485,0.003305142857142857,,0.0,0.0,0.0,2.0,0.0
2022-02-22 15:00:00,7,-0.2976571428571428,0.3782612128571429,7,0.2452857142857143,0.039665571428571425,7,0.706857142857143,0.028094476190476187,7,0.04785714285714286,0.006680142857142858,,2.0,2.0,2.0,2.0,2.0
